∆Ï˙ó,’◊∏˜,∞Áº≈,…◊ıé,ìË◊°≥˛,ìË◊° Òl,ìË◊°”¿∑Ω,∆´ÜUó¯1,∆´ÜUó¯2,íkÖR…◊,õgÖR…◊,íkÖR≥˛,õgÖR≥˛,¡Ô“∑,≥˛“∑,íkõg—◊ºä,¸Ník≥˛,¸Ník Òl,¸Nõg≥˛,¸Nõg Òl,∞Á∆¸›xïä◊æ≤ÒìË◊°≥˛,∞Á∆¸›xïä◊æ≤ÒìË◊° Òl,∞Á∆¸›xïä◊æ≤ÒìË◊°”¿∑Ω,∞Á∆¸›xïä◊æ≤Ò¡Ô“∑
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:22,3456.8,0,0,0,0,3399,3455.2,3457,1,6,0.166666666666667,0,0,0,0,0,0,1370,1424003640,769,0.895267649340574
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:23,3457,2,2074200,1,0,3399,3456.8,3457,2,4,0.5,0,1,2,2074200,0,0,1372,1426077840,770,0.894655305964369
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:23,3457,2,2074200,-1,0,3399,3456.8,3457,2,2,1,0,1,2,2074200,0,0,1374,1428152040,769,0.894736842105263
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:24,3457,2,2074200,-2,0,3399,3456.8,3457.8,2,1,2,0,1,2,2074200,0,0,1376,1430226240,767,0.895164410058027
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:24,3457,1,1037100,1,0,3399,3456.8,3457.8,2,1,2,0,1,1,1037100,0,0,1377,1431263340,768,0.895591647331786
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:25,3457,0,0,0,0,3399,3457,3457.8,2,1,2,0,0,0,0,0,0,1377,1431263340,768,0.896018554310012
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:25,3456.8,5,5185380,-1,0,3399,3457,3457.8,1,1,1,0,2,0,0,5,5185380,1382,1436448720,767,0.896058732612056
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:26,3456.8,0,0,0,0,3399,3457,3457.8,2,1,2,0,0,0,0,0,0,1382,1436448720,767,0.896485129393588
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:26,3457.8,1,1037340,1,0,3399,3457,3458,2,1,2,0,1,1,1037340,0,0,1383,1437486060,768,0.896911196911197
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:27,3458,1,1037400,0,0,3399,3458.4,3458.6,1,1,1,0,1,1,1037400,0,0,1384,1438523460,768,0.896950984175994
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:27,3458,1,1037400,1,0,3399,3457,3458.6,3,1,3,0,2,0,0,1,1037400,1385,1439560860,769,0.897762345679012
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:28,3458,0,0,0,0,3399,3458,3458.6,1,1,1,0,0,0,0,0,0,1385,1439560860,769,0.897801774006942
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:28,3457.2,8,8298660,-1,0,3399,3457,3459,5,1,5,0,2,0,0,8,8298660,1393,1447859520,768,0.899383191981496
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:29,3457,2,2074200,1,0,3399,3457,3457.8,4,1,4,0,2,0,0,2,2074200,1395,1449933720,769,0.900578034682081
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:29,3457,4,4148400,4,0,3399,3456.8,3457,3,1,3,0,2,0,0,4,4148400,1399,1454082120,773,0.901386748844376
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:30,3457.8,2,2074440,0,0,3399,3457,3459,1,1,1,0,1,2,2074440,0,0,1401,1456156560,773,0.901424720831729
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:30,3458,3,3111600,-1,0,3399,3456.8,3459,3,1,3,0,1,3,3111600,0,0,1404,1459268160,772,0.902232486528099
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:31,3458,0,0,0,0,3399,3457.8,3458.8,1,3,0.333333333333333,0,0,0,0,0,0,1404,1459268160,772,0.90157631680123
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:31,3458,0,0,0,0,3399,3458,3458.8,2,3,0.666666666666667,0,0,0,0,0,0,1404,1459268160,772,0.901305683563748
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:32,3458,4,4150080,1,0,3399,3457.8,3458.8,1,1,1,0,2,0,0,4,4150080,1408,1463418240,773,0.901343570057582
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:32,3458,4,4150320,1,0,3399,3458,3460,2,9,0.222222222222222,0,1,4,4150320,0,0,1412,1467568560,774,0.899005355776588
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:33,3458,2,2075400,-1,0,3399,3458,3460,2,8,0.25,0,2,0,0,2,2075400,1414,1469643960,773,0.897025171624714
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:33,3460,6,6227280,-3,0,3399,3459,3460,1,5,0.2,0,1,6,6227280,0,0,1420,1475871240,770,0.895698515416825
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:34,3459,6,6227700,0,0,3399,3458.2,3463,1,6,0.166666666666667,0,2,0,0,6,6227700,1426,1482098940,770,0.894037219901253
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:34,3456,17,17639220,5,0,3399,3455.6,3456,1,3,0.333333333333333,0,2,0,0,17,17639220,1443,1499738160,775,0.89339908952959
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:35,3456,4,4147080,3,0,3399,3455.2,3457,3,3,1,0,1,4,4147080,0,0,1447,1503885240,778,0.893520272830618
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:35,3457,3,3111300,0,0,3399,3457,3458,2,1,2,0,1,3,3111300,0,0,1450,1506996540,778,0.893939393939394
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:36,3457.2,5,5185920,0,0,3399,3457.2,3458.2,3,1,3,0,1,5,5185920,0,0,1455,1512182460,778,0.894736842105263
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:36,3457.2,1,1037160,1,0,3399,3457.2,3458.2,2,2,1,0,2,0,0,1,1037160,1456,1513219620,779,0.8948164964056
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:37,3458.2,1,1037460,0,0,3399,3457.2,3458.2,2,1,2,0,1,1,1037460,0,0,1457,1514257080,779,0.895234493192133
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:37,3457,5,5185980,2,0,3399,3456.2,3459,1,1,1,0,2,0,0,5,5185980,1462,1519443060,781,0.895274102079395
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:38,3457,0,0,0,0,3399,3456.2,3459,1,3,0.333333333333333,0,0,0,0,0,0,1462,1519443060,781,0.89463746223565
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:38,3457.8,1,1037340,0,0,3399,3458,3459,8,3,2.66666666666667,0,1,1,1037340,0,0,1463,1520480400,781,0.896642776310826
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:39,3457.8,7,7261380,-1,0,3399,3458,3459,1,3,0.333333333333333,0,2,0,0,7,7261380,1470,1527741780,780,0.896006028636021
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:40,3457,2,2074440,-2,0,3399,3457,3458,2,1,2,0,2,0,0,2,2074440,1472,1529816220,778,0.896421845574388
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:41,3458.6,2,2074980,1,0,3399,3458,3458.6,1,1,1,0,1,2,2074980,0,0,1474,1531891200,779,0.896460843373494
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:42,3458,1,1037400,1,0,3399,3457,3458.6,2,1,2,0,2,0,0,1,1037400,1475,1532928600,780,0.896876176138502
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:42,3458.6,1,1037580,0,0,3399,3457,3459,2,5,0.4,0,1,1,1037580,0,0,1476,1533966180,780,0.895942900075131
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:43,3457,3,3111300,0,0,3399,3456.6,3457,1,23,0.0434782608695652,0,2,0,0,3,3111300,1479,1537077480,780,0.888640595903166
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:43,3457,4,4148400,4,0,3399,3456.6,3457,1,19,0.0526315789473684,0,1,4,4148400,0,0,1483,1541225880,784,0.882766272189349
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:44,3456.8,4,4148100,1,0,3399,3456.2,3456.8,1,2,0.5,0,1,4,4148100,0,0,1487,1545373980,785,0.882483370288248
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:44,3456.2,1,1036860,1,0,3399,3456,3456.6,2,1,2,0,2,0,0,1,1036860,1488,1546410840,786,0.882896195049871
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:45,3456.6,1,1036980,-1,0,3399,3456,3456.4,2,3,0.666666666666667,0,1,1,1036980,0,0,1489,1547447820,785,0.882656826568266
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:45,3456.6,0,0,0,0,3399,3456,3456.2,2,1,2,0,0,0,0,0,0,1489,1547447820,785,0.883068978236813
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:46,3456,2,2073600,2,0,3399,3455.2,3456.2,4,2,2,0,2,0,0,2,2073600,1491,1549521420,787,0.883892370070033
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:46,3456,0,0,0,0,3399,3455.2,3456,4,3,1.33333333333333,0,0,0,0,0,0,1491,1549521420,787,0.884388807069219
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:47,3456,2,2073600,0,0,3399,3455.2,3456,4,1,4,0,1,2,2073600,0,0,1493,1551595020,787,0.885535517114464
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:47,3455.2,4,4146240,3,0,3399,3455.2,3456.2,1,2,0.5,0,2,0,0,4,4146240,1497,1555741260,790,0.885251930856933
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:48,3454,6,6219000,4,0,3399,3453.2,3456,1,2,0.5,0,2,0,0,6,6219000,1503,1561960260,794,0.884968761484748
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:49,3456,2,2073600,0,0,3399,3453.2,3455.2,1,1,1,0,1,2,2073600,0,0,1505,1564033860,794,0.885011021307862
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:49,3456,0,0,0,0,3399,3454,3455.2,1,1,1,0,0,0,0,0,0,1505,1564033860,794,0.88505325009181
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:50,3455.2,1,1036560,0,0,3399,3454,3454.8,1,5,0.2,0,1,1,1036560,0,0,1506,1565070420,794,0.883797653958944
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:52,3454,2,2072760,0,0,3399,3453.2,3454.8,2,4,0.5,0,2,0,0,2,2072760,1508,1567143180,794,0.883235724743777
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:53,3454,0,0,0,0,3399,3453.2,3454.6,2,1,2,0,0,0,0,0,0,1508,1567143180,794,0.88364434687157
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:54,3454.6,1,1036380,0,0,3399,3453.2,3454.8,2,4,0.5,0,1,1,1036380,0,0,1509,1568179560,794,0.883083668249909
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:54,3454.8,1,1036440,1,0,3399,3453.2,3454.8,2,3,0.666666666666667,0,1,1,1036440,0,0,1510,1569216000,795,0.882846715328467
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:55,3454.8,0,0,0,0,3399,3454,3454.8,1,3,0.333333333333333,0,0,0,0,0,0,1510,1569216000,795,0.882245716368939
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:56,3454,1,1036200,0,0,3399,3453.2,3454.8,2,3,0.666666666666667,0,2,0,0,1,1036200,1511,1570252200,795,0.882010196649672
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:56,3453.2,1,1035960,0,0,3399,3454,3454.8,15,3,5,0,2,0,0,1,1035960,1512,1571288160,795,0.886504183339396
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:57,3454,1,1036200,-1,0,3399,3454,3454.8,14,3,4.66666666666667,0,2,0,0,1,1036200,1513,1572324360,794,0.890625
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:57,3454,2,2072640,0,0,3399,3454,3454.8,13,2,6.5,0,2,0,0,2,2072640,1515,1574397000,794,0.894698620188816
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:58,3454,1,1036200,0,0,3399,3454,3454.8,12,2,6,0,2,0,0,1,1036200,1516,1575433200,794,0.898403483309144
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:58,3454.8,2,2072880,1,0,3399,3454.2,3456,3,1,3,0,1,2,2072880,0,0,1518,1577506080,795,0.899165759883932
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:59,3454,6,6217380,0,0,3399,3454,3456,9,1,9,0,2,0,0,6,6217380,1524,1583723460,795,0.902102973168963
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:19:59,3454,0,0,0,0,3399,3454.8,3455.2,1,1,1,0,0,0,0,0,0,1524,1583723460,795,0.902138455962305
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:00,3454,1,1036200,0,0,3399,3454.2,3455.2,2,1,2,0,2,0,0,1,1036200,1525,1584759660,795,0.902536231884058
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:01,3454,1,1036200,0,0,3399,3454.2,3455.2,1,1,1,0,2,0,0,1,1036200,1526,1585795860,795,0.902571532053604
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:01,3455.2,1,1036560,1,0,3399,3454.2,3456,1,1,1,0,1,1,1036560,0,0,1527,1586832420,796,0.902606806661839
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:02,3455.2,0,0,0,0,3399,3454.2,3454.8,1,1,1,0,0,0,0,0,0,1527,1586832420,796,0.902642055736518
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:03,3454.2,2,2072820,0,0,3399,3454,3456,11,1,11,0,2,0,0,2,2072820,1529,1588905240,796,0.90629522431259
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:03,3456.2,2,2073660,0,0,3399,3454,3456.2,11,4,2.75,0,1,2,2073660,0,0,1531,1590978900,796,0.908959537572254
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:04,3456.2,1,1036860,0,0,3399,3455.2,3456.2,1,3,0.333333333333333,0,1,1,1036860,0,0,1532,1592015760,796,0.908336340671238
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:05,3456.2,0,0,0,0,3399,3456,3456.2,1,3,0.333333333333333,0,0,0,0,0,0,1532,1592015760,796,0.907714491708724
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:06,3456,1,1036800,0,0,3399,3455.2,3456.2,1,3,0.333333333333333,0,2,0,0,1,1036800,1533,1593052560,796,0.907093986316169
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:06,3455.2,1,1036560,-1,0,3399,3454.8,3456,2,2,1,0,2,0,0,1,1036560,1534,1594089120,795,0.90716084922634
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:09,3454.8,1,1036440,-1,0,3399,3455.4,3455.8,1,1,1,0,2,0,0,1,1036440,1535,1595125560,794,0.907194244604317
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:10,3454.8,0,0,0,0,3399,3455.4,3455.8,1,4,0.25,0,0,0,0,0,0,1535,1595125560,794,0.90625
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:11,3454.8,0,0,0,0,3399,3455.4,3455.6,1,1,1,0,0,0,0,0,0,1535,1595125560,794,0.906283662477558
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:12,3455.8,3,3110040,2,0,3399,3455,3455.8,1,3,0.333333333333333,0,1,3,3110040,0,0,1538,1598235600,796,0.905667144906743
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:13,3455.8,2,2073480,2,0,3399,3455,3455.4,1,2,0.5,0,1,2,2073480,0,0,1540,1600309080,798,0.905376344086022
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:13,3455.4,2,2073120,2,0,3399,3454.8,3455.4,1,1,1,0,1,2,2073120,0,0,1542,1602382200,800,0.905410247223218
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:14,3455.4,0,0,0,0,3399,3454.8,3455,1,11,0.0909090909090909,0,0,0,0,0,0,1542,1602382200,800,0.902212705210564
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:14,3454.8,2,2072880,1,0,3399,3454.2,3454.8,1,1,1,0,2,0,0,2,2072880,1544,1604455080,801,0.902247591865858
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:15,3454.8,1,1036440,1,0,3399,3454.2,3455,1,11,0.0909090909090909,0,1,1,1036440,0,0,1545,1605491520,802,0.89907604832978
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:15,3454.2,1,1036260,1,0,3399,3454,3455,15,11,1.36363636363636,0,2,0,0,1,1036260,1546,1606527780,803,0.900884955752212
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:16,3455,3,3109440,1,0,3399,3454,3455,16,9,1.77777777777778,0,1,3,3109440,0,0,1549,1609637220,804,0.903669724770642
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:16,3455,0,0,0,0,3399,3454,3454.4,16,1,16,0,0,0,0,0,0,1549,1609637220,804,0.908994708994709
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:17,3454.4,1,1036320,0,0,3399,3454.4,3455,4,9,0.444444444444444,0,1,1,1036320,0,0,1550,1610673540,804,0.907524613220816
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:17,3454.4,1,1036320,0,0,3399,3454.4,3455,3,9,0.333333333333333,0,2,0,0,1,1036320,1551,1611709860,804,0.90571328426218
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:18,3455,4,4145820,3,0,3399,3454.4,3455,2,6,0.333333333333333,0,1,4,4145820,0,0,1555,1615855680,807,0.904512067156348
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:19,3455,0,0,0,0,3399,3454.4,3454.8,2,1,2,0,0,0,0,0,0,1555,1615855680,807,0.904895104895105
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:19,3455,1,1036500,1,0,3399,3454.4,3455,2,7,0.285714285714286,0,1,1,1036500,0,0,1556,1616892180,808,0.903383327520056
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:20,3454,2,2072400,0,0,3399,3454,3455,15,7,2.14285714285714,0,2,0,0,2,2072400,1558,1618964580,808,0.906402226861517
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:20,3454,0,0,0,0,3399,3454,3454.8,15,1,15,0,0,0,0,0,0,1558,1618964580,808,0.911304347826087
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:21,3454,0,0,0,0,3399,3454.2,3454.8,3,1,3,0,0,0,0,0,0,1558,1618964580,808,0.912030598052851
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:21,3454,0,0,0,0,3399,3454.2,3454.4,3,1,3,0,0,0,0,0,0,1558,1618964580,808,0.912756343413278
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:22,3455,10,10364460,8,0,3399,3454.2,3455,3,1,3,0,1,10,10364460,0,0,1568,1629329040,816,0.913481584433634
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:22,3455,0,0,0,0,3399,3454.2,3454.6,3,1,3,0,0,0,0,0,0,1568,1629329040,816,0.914206321639458
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:23,3455,2,2073000,1,0,3399,3454.2,3455.4,3,2,1.5,0,1,2,2073000,0,0,1570,1631402040,817,0.91461298160361
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:25,3454.6,1,1036380,0,0,3399,3454.2,3455.4,3,2,1.5,0,1,1,1036380,0,0,1571,1632438420,817,0.915019077349983
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:26,3455.4,1,1036620,0,0,3399,3454.8,3455.4,1,1,1,0,1,1,1036620,0,0,1572,1633475040,817,0.91504854368932
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:27,3455,1,1036500,1,0,3399,3454.8,3455.4,1,1,1,0,1,1,1036500,0,0,1573,1634511540,818,0.915077989601386
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:28,3455.4,1,1036620,1,0,3399,3454.8,3455,1,5,0.2,0,1,1,1036620,0,0,1574,1635548160,819,0.913840830449827
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:29,3455,2,2073120,2,0,3399,3454.8,3455,1,3,0.333333333333333,0,1,2,2073120,0,0,1576,1637621280,821,0.91323885240235
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:30,3455,1,1036500,0,0,3399,3454.8,3455,1,7,0.142857142857143,0,1,1,1036500,0,0,1577,1638657780,821,0.911379310344828
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:30,3454.8,2,2072940,1,0,3399,3454.2,3455,5,6,0.833333333333333,0,2,0,0,2,2072940,1579,1640730720,822,0.911218169304886
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:31,3455,2,2073000,2,0,3399,3454.2,3454.8,5,1,5,0,1,2,2073000,0,0,1581,1642803720,824,0.912624699002408
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:31,3455,1,1036500,1,0,3399,3454.2,3455.8,5,3,1.66666666666667,0,1,1,1036500,0,0,1582,1643840220,825,0.91340206185567
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:32,3455.8,1,1036740,0,0,3399,3454.2,3455.8,5,2,2.5,0,1,1,1036740,0,0,1583,1644876960,825,0.914491758241758
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:32,3455.8,0,0,0,0,3399,3454.2,3455.8,3,1,3,0,0,0,0,0,0,1583,1644876960,825,0.91520768966701
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:33,3455.8,0,0,0,0,3399,3454.2,3455.8,4,1,4,0,0,0,0,0,0,1583,1644876960,825,0.916266300617708
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:35,3454.2,2,2072700,1,0,3399,3454.2,3455.8,3,2,1.5,0,2,0,0,2,2072700,1585,1646949660,826,0.916666666666667
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:35,3454.2,1,1036260,0,0,3399,3454.2,3455.2,2,2,1,0,2,0,0,1,1036260,1586,1647985920,826,0.916723783413297
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:36,3454.2,0,0,0,0,3399,3454.2,3455.2,3,2,1.5,0,0,0,0,0,0,1586,1647985920,826,0.917123287671233
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:37,3454.2,0,0,0,0,3399,3455,3455.2,1,2,0.5,0,0,0,0,0,0,1586,1647985920,826,0.916837782340862
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:37,3455.2,2,2073120,0,0,3399,3455.2,3455.8,1,4,0.25,0,1,2,2073120,0,0,1588,1650059040,826,0.915926179084074
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:38,3455.8,1,1036740,0,0,3399,3455.2,3455.8,1,3,0.333333333333333,0,1,1,1036740,0,0,1589,1651095780,826,0.915329463980881
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:39,3456,4,4147020,1,0,3399,3455.2,3456,1,2,0.5,0,1,4,4147020,0,0,1593,1655242800,827,0.915046059365404
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:40,3456,1,1036800,0,0,3399,3455.2,3456,1,1,1,0,1,1,1036800,0,0,1594,1656279600,827,0.915075034106412
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:41,3456,1,1036800,-1,0,3399,3455.8,3456.2,1,3,0.333333333333333,0,1,1,1036800,0,0,1595,1657316400,826,0.914480408858603
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:42,3455.8,2,2073540,-1,0,3399,3455.4,3456.2,1,3,0.333333333333333,0,2,0,0,2,2073540,1597,1659389940,825,0.913886997957794
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:43,3456.2,3,3110580,-3,0,3399,3455.6,3456.8,3,4,0.75,0,1,3,3110580,0,0,1600,1662500520,822,0.913664174031271
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:45,3456.8,3,3111120,0,0,3399,3455.6,3456.8,3,1,3,0,1,3,3111120,0,0,1603,1665611640,822,0.914373088685015
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:46,3455.6,1,1036680,-1,0,3399,3455.6,3456.8,2,1,2,0,2,0,0,1,1036680,1604,1666648320,821,0.914741847826087
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:20:47,3455.6,2,2073720,1,0,3399,3455.6,3457,1,17,0.0588235294117647,0,2,0,0,2,2073720,1606,1668722040,822,0.909827760891591
